market,symbol,as_of_date,roe,operating_margin,accruals,earnings_yield,book_to_price,sales_to_ev,revenue_growth,earnings_growth,relative_return_26w,relative_return_52w,beta_5y,volatility_1y,z_roe,z_operating_margin,z_accruals,quality,z_earnings_yield,z_book_to_price,z_sales_to_ev,value,z_revenue_growth,z_earnings_growth,growth,z_relative_return_26w,z_relative_return_52w,momentum,z_beta_5y,z_volatility_1y,low_risk,factor_count,core_factor_count,eligible_for_composite,composite_z,extended_composite_z,composite_percentile,composite_method
hk,0018.HK,,,,1279412000.0,2.38034188034188,2.986298005394611,1711.65330369726,,,-22.3673383984451,-38.2853914612258,0.251432133629654,,,,0.38847836511638134,0.38847836511638134,0.36863067341418265,0.36270114426126143,3.0433073846047796,1.2582130674267413,,,,-0.5414533863197227,-0.676390979474156,-0.6089221828969393,0.5586213087539277,,0.5586213087539277,4,3,True,0.40263739776124324,0.39909763960002775,78.84530630233583,"equal_weight(value,momentum,low_risk)"
hk,0019.HK,,,,428067000000.0,2.65026927784578,2.3556176828843496,37.679708189159,,,41.1372677695304,32.6318475211912,0.570524957646144,,,,-3.6671538187952004,-3.6671538187952004,0.3731898806974575,0.10357582468866752,-0.3652309606454816,0.03717824824688115,,,,1.267652144567277,0.6072001829328331,0.937426163750055,-0.08489044453993783,,-0.08489044453993783,4,3,True,0.2965713224856661,-0.6943599628345505,71.66152490083736,"equal_weight(value,momentum,low_risk)"
hk,0020.HK,,,,27967616000.0,-3.95462126953712,0.5490179659257008,10.7681244524303,,,-38.8719199987757,-10.9885453767681,2.17163440817596,,,,-0.34833972121086443,-0.34833972121086443,0.26163001175741585,-0.6386951996131106,-0.48178749281079375,-0.2862842268888295,,,,-1.0116323490733121,-0.1823222467041036,-0.5969772978887079,-2.1178934010041623,,-2.1178934010041623,4,3,True,-1.0003849752605667,-0.8373736617481411,3.1952401939180253,"equal_weight(value,momentum,low_risk)"
hk,0021.HK,,,,1746130000.0,-56.5454545454546,2.305288688767021,22.9676700550394,,,-22.4642580758503,-53.1133078527832,0.053259942559617,,,,0.37559303706603825,0.37559303706603825,-0.6266551801953357,0.08289733478032299,-0.4289501442792745,-0.3242359965647624,,,,-0.5442144131967613,-0.9447739948060387,-0.7444942040014,0.958273461768112,,0.958273461768112,4,3,True,-0.03681891293268343,0.06628407456699698,46.14367562802997,"equal_weight(value,momentum,low_risk)"
hk,0022.HK,,,,511472000.0,-2.73869346733668,3.225374196555937,-35.7914369748692,,,-78.8602905600583,-76.8453863136952,0.501060747971443,,,,0.4096799447061561,0.4096799447061561,0.2821676338846717,0.4609295053274482,-0.6834412145758707,0.01988530821208308,,,,-1.4845872234452901,-1.2310065276017723,-1.3577968755235312,0.05519742956602923,,0.05519742956602923,4,3,True,-0.427571379248473,-0.2182585482598157,21.727633318642575,"equal_weight(value,momentum,low_risk)"
hk,0023.HK,,,,-18115000000.0,7.86438267614738,2.578184450024439,478.214772949402,,,18.1163455120325,27.813750071343,0.774935732791767,,,,0.42330844894238273,0.42330844894238273,0.46125883553934005,0.19502101903350355,1.5427667234743434,0.7330155260157291,,,,0.6118370738935337,0.519993357131646,0.5659152155125898,-0.49712389639381044,,-0.49712389639381044,4,3,True,0.26726894837816945,0.30627882351922275,69.32569413838695,"equal_weight(value,momentum,low_risk)"
hk,0025.HK,,,,17734277000.0,28.4264344262295,6.549663705939855,433.679382029303,,,21.3637216251698,19.670955660123,0.35935377797219,,,,-0.06581380606430862,-0.06581380606430862,0.7713134792988371,1.8267681889291765,1.3498798694320528,1.315987179220022,,,,0.7043476245708737,0.3726100256100894,0.5384788250904815,0.34097665697187024,,0.34097665697187024,4,3,True,0.7318142204274579,0.5324072138045163,90.92111062141913,"equal_weight(value,momentum,low_risk)"
hk,0026.HK,,,,6800709000.0,,,,,,9.69832426831323,3.64674683530977,0.328616936317536,,,,0.23604429763157186,0.23604429763157186,,,,,,,,0.3720262993671245,0.08257430048556723,0.22730029992634587,0.4029633811323613,,0.4029633811323613,3,2,False,,0.288769326230093,,"equal_weight(value,momentum,low_risk)"
hk,0027.HK,,,,85446038000.0,7.26107142857143,0.565054303304943,37.0960298458648,,,-12.2595576817603,-11.7848960530509,0.942113325070346,,,,-1.9352258564918248,-1.9352258564918248,0.45106861009551424,-0.632106408271674,-0.36775892496968887,-0.1829322410486162,,,,-0.2535051081872802,-0.19673607195901616,-0.2251205900731482,-0.8342695086469893,,-0.8342695086469893,4,3,True,-0.4141074465895846,-0.7943870490651446,22.56500661084178,"equal_weight(value,momentum,low_risk)"
hk,0028.HK,,,,49219373000.0,35.3736070381232,5.733379154033924,187.435552570379,,,-20.5881401303989,-27.3158380590946,0.242692598730678,,,,-0.9350663111242078,-0.9350663111242078,0.7713134792988371,1.4913843378318492,0.2833753073215974,0.8486910414840946,,,,-0.4907679695996656,-0.4778437432229226,-0.4843058564112941,0.5762462536054682,,0.5762462536054682,4,3,True,0.31354381289275624,0.0013912818885152278,72.89554869986779,"equal_weight(value,momentum,low_risk)"
hk,0029.HK,,,,14752054000.0,,,,,,-13.1151286132898,-26.6920081092806,0.669166310275981,,,,0.01652054074528179,0.01652054074528179,,,,,,,,-0.27787842845009764,-0.4665525166901951,-0.37221547257014637,-0.2838196118559177,,-0.2838196118559177,3,2,False,,-0.21317151456026076,,"equal_weight(value,momentum,low_risk)"
hk,0030.HK,,,,394618339.0,0.260330578512397,0.217538393890354,52.9801204288486,,,0.723675031738447,-16.8493818951702,-0.061894197425223,,,,0.4129060850218684,0.4129060850218684,0.33282263370681503,-0.774889000132467,-0.2989634749112996,-0.2470099471123172,,,,0.11635842657200327,-0.2884024899182859,-0.0860220316731413,1.1905038252966322,,1.1905038252966322,4,3,True,0.2858239488370579,0.31759448288326053,70.78007933010136,"equal_weight(value,momentum,low_risk)"
hk,0031.HK,,,,13474317000.0,-10.9510204081633,4.810396865715569,104.470871184824,,,-16.9932961270853,-7.75522330712074,0.505843763101969,,,,0.05179678980158832,0.05179678980158832,0.1434573690227643,1.1121619776535734,-0.07595232085149572,0.39322234194161404,,,,-0.3883588285702988,-0.12379961252704787,-0.2560792205486733,0.04555156409674861,,0.04555156409674861,4,3,True,0.0608982284965631,0.058622868822819404,53.195240193918025,"equal_weight(value,momentum,low_risk)"
hk,0032.HK,,,,8588594999.999999,24.8846052631579,2.848159501838141,-70.3976833830193,,,-0.339294477721741,-6.4143456252964,0.095491052240314,,,,0.18668366095885783,0.18668366095885783,0.7487388153384897,0.305944682069962,-0.8333240350019039,0.0737864874688493,,,,0.0860767803298064,-0.09952993188303369,-0.006726575776613647,0.8731063461554887,,0.8731063461554887,4,3,True,0.3133887526159081,0.28171247970164554,72.85147642133099,"equal_weight(value,momentum,low_risk)"
hk,0033.HK,,,,737351000.0,,,,,,7.82314111327067,-39.1374669242858,-0.408725997967245,,,,0.40344379136584474,0.40344379136584474,,,,,,,,0.31860648587768386,-0.6918134148337565,-0.1866034644780363,1.613896259196547,,1.613896259196547,3,2,False,,0.6102455286947851,,"equal_weight(value,momentum,low_risk)"
hk,0034.HK,,,,40100388000.0,2.04020408163265,2.728842974398298,19.056027067792,,,6.95359965267977,56.9664361097853,0.540394702062117,,,,-0.683305905030682,-0.683305905030682,0.3628855777198124,0.2569215364292662,-0.4458918280583704,0.057971762030236074,,,,0.29383517619457866,1.0476525087893689,0.6707438424919738,-0.024127017290105763,,-0.024127017290105763,4,3,True,0.23486286241070134,0.00532067055035552,67.07800793301014,"equal_weight(value,momentum,low_risk)"
hk,0035.HK,,,,37014709000.0,-59.0716417910448,4.623513895842118,28.8182521782101,,,-8.35033005371993,-13.7780781427383,0.35550271025389,,,,-0.598115305625785,-0.598115305625785,-0.6693237325376173,1.0353780547013147,-0.40361073764693783,-0.012518805161080152,,,,-0.14213987422806987,-0.2328123624646994,-0.18747611834638464,0.34874307211171224,,0.34874307211171224,4,3,True,0.04958271620141582,-0.11234178925538439,52.35786690171882,"equal_weight(value,momentum,low_risk)"
hk,0036.HK,,,,685784000.0,-88.1927272727273,0.0032386489034887,1.90503558288741,,,26.1760161963806,-42.1320330463622,1.20658455265501,,,,0.40486747271426504,0.40486747271426504,-1.1611932732093428,-0.8288177654571564,-0.520174341872263,-0.8367284601795874,,,,0.8414392349338593,-0.7460146029326566,0.04771231600060133,-1.367626358282671,,-1.367626358282671,4,3,True,-0.7188808341538856,-0.437943757436848,10.136624063464081,"equal_weight(value,momentum,low_risk)"
hk,0037.HK,,,,315112956.0,-2.53877551020408,0.798251222521437,4.56884188570661,,,-2.34885333137752,-1.09838375196449,0.807898051425218,,,,0.4151010998739271,0.4151010998739271,0.2855443470847581,-0.5362936421863088,-0.5086371529779149,-0.25312881602648857,,,,0.028828900905511292,-0.0033118362801698403,0.012758532312670726,-0.5635987208334442,,-0.5635987208334442,4,3,True,-0.2679896681824207,-0.09721697616833373,30.453944468929045,"equal_weight(value,momentum,low_risk)"
hk,0038.HK,,,,13764044761.27,5.16142857142857,0.5000888428772917,119.330609605036,,,6.87939370746522,23.4226781277137,0.702590936357823,,,,0.043797875576605666,0.043797875576605666,0.4156046034956524,-0.6587985296105665,-0.01159343376081346,-0.08492911995857584,,,,0.29172121322381006,0.44051562758081964,0.36611842040231485,-0.3512267677498606,,-0.3512267677498606,4,3,True,-0.023345822435373864,-0.0065598979323789885,46.936976641692375,"equal_weight(value,momentum,low_risk)"
hk,0039.HK,,,,560312000.0,,,,,,-40.8287640232051,-52.1443792348215,0.251250118580676,,,,0.40833155141089267,0.40833155141089267,,,,,,,,-1.0673784998062905,-0.9272365352424027,-0.9973075175243467,0.5589883769374719,,0.5589883769374719,3,2,False,,-0.009995863058660662,,"equal_weight(value,momentum,low_risk)"
hk,0040.HK,,,,6247105000.0,4.04705882352941,1.8067488617997336,168.984682955332,,,1.99486321525604,9.89068472003942,0.068319946108381,,,,0.2513284074151717,0.2513284074151717,0.396782347148704,-0.12193590223645769,0.20346290235863246,0.15943644909029292,,,,0.1525717615152501,0.19558861974642142,0.17408019063083574,0.9279020821604774,,0.9279020821604774,4,3,True,0.42047290729386866,0.37818678232419445,79.50639048038784,"equal_weight(value,momentum,low_risk)"
hk,0041.HK,,,,91575321000.0,-13.9502522068096,4.392311599975381,44.664933952377,,,5.15919692270188,3.69565209538383,0.575412608355532,,,,-2.1044454326992805,-2.1044454326992805,0.09279886015309574,0.9403848122232115,-0.3349773085632629,0.2327354546043481,,,,0.24271661804062256,0.08345947820155025,0.1630880481210864,-0.09474732768101325,,-0.09474732768101325,4,3,True,0.1003587250148071,-0.45084231441371486,56.41251652710445,"equal_weight(value,momentum,low_risk)"
hk,0042.HK,,,,186303000.0,-44.0582820493301,,296.134865484901,,,-11.8498530547647,-26.8442013149452,0.333145501753443,,,,0.41865733412932393,0.41865733412932393,-0.41574065903777846,,0.7541619799311854,0.16921066044670346,,,,-0.24183353109305816,-0.4693071903996144,-0.3555703607463363,0.3938306621733919,,0.3938306621733919,4,3,True,0.06915698729125302,0.15653207400077077,54.12075804319083,"equal_weight(value,momentum,low_risk)"
hk,0045.HK,,,,54289000000.0,3.22621848739496,3.6406164145322255,31.4338282240773,,,4.73266891575652,2.25421340898586,0.518330008463131,,,,-1.0750305014658634,-1.0750305014658634,0.38291794778236726,0.6315385581116942,-0.3922824384095776,0.20739135582816134,,,,0.23056578012499146,0.05736965877879028,0.14396771945189088,0.020370660486069,,0.020370660486069,4,3,True,0.12390991192204041,-0.17582519142493555,58.087263111502864,"equal_weight(value,momentum,low_risk)"
hk,0046.HK,,,,175895000.0,5.9755905511811,1.590488482464455,-1157.75227943777,,,-11.1187620552769,-25.9754774094458,0.212087820358167,,,,0.4189446821517871,0.4189446821517871,0.4293562021187585,-0.21079001406778516,-1.73837884644111,-0.506604219463379,,,,-0.22100636830022652,-0.45358342078208624,-0.33729489454115635,0.6379666468808964,,0.6379666468808964,4,3,True,-0.06864415570787963,0.05325305375703705,43.45526663728515,"equal_weight(value,momentum,low_risk)"
hk,0048.HK,,,,226307000.0,-30.7277791544613,1.2111321798310637,87.6320442613732,,,26.6494038473338,156.730611034569,0.676815319358339,,,,0.41755288848264666,0.41755288848264666,-0.19058187023004075,-0.3666547519440105,-0.1488828213798119,-0.2353731478512877,,,,0.8549250002864979,2.852073018365585,1.8534990093260415,-0.2992453026740058,,-0.2992453026740058,4,3,True,0.43962685293358267,0.43410836182084866,80.65226972234466,"equal_weight(value,momentum,low_risk)"
hk,0050.HK,,,,7480070000.0,19.210612244898,4.1933108603898,-120.995837679691,,,7.16299943298533,-0.485357204972536,0.310291699731374,,,,0.21728824076295064,0.21728824076295064,0.652902266202244,0.858622105508262,-1.0524692721042643,0.1530183665354139,,,,0.29980051199581614,0.0077838503163548825,0.1537921811560855,0.4399197281183299,,0.4399197281183299,4,3,True,0.24891009193660976,0.24100462914319498,68.31203173204055,"equal_weight(value,momentum,low_risk)"
hk,0051.HK,,,,15627000000.0,-7.33644444444444,4.6951888418743195,46.7927810393564,,,2.6022311225228,-0.879089702634039,0.308469940568676,,,,-0.007635301189967143,-0.007635301189967143,0.20450934526574382,1.0648268778737555,-0.3257614080847678,0.3145249383515772,,,,0.16987432752775558,0.0006573524210259208,0.08526583997439074,0.44359365415060686,,0.44359365415060686,4,3,True,0.2811281441588583,0.20893728282165192,70.38342882327017,"equal_weight(value,momentum,low_risk)"
hk,0052.HK,,,,1933923000.0,7.11308203991131,1.1445223577222945,322.794210635372,,,8.30342236544557,-19.6312992290738,0.443859708910396,,,,0.3704083764989333,0.3704083764989333,0.4485689961072125,-0.39402248615824487,0.8696260436940394,0.30805751788100233,,,,0.3322886346558793,-0.3387547675250159,-0.003233066434568277,0.17055427298568251,,0.17055427298568251,4,3,True,0.15845957481070552,0.21144677523276248,61.08417805200529,"equal_weight(value,momentum,low_risk)"
hk,0053.HK,,,,16310797000.0,,,,,,4.11022303085777,-9.90249124123083,0.110611556506625,,,,-0.026513828833727347,-0.026513828833727347,,,,,,,,0.21283367593605082,-0.16266483321375552,0.02508442136114765,0.8426129552712163,,0.8426129552712163,3,2,False,,0.28039451593287884,,"equal_weight(value,momentum,low_risk)"
hk,0055.HK,,,,932689527.0,-141.503649635036,17.254036059269975,582.606818216086,,,-10.900637882447,-30.0080869629287,0.33182091823524,,,,0.3980508110195418,0.3980508110195418,-2.0616411260762546,2.897274083841336,1.9948982256914638,0.9435103944855151,,,,-0.21479249388546448,-0.5265730359808959,-0.3706827649331802,0.3965019383602199,,0.3965019383602199,4,3,True,0.3231098559708516,0.34184509473302416,73.86513882767738,"equal_weight(value,momentum,low_risk)"
hk,0057.HK,,,,3669056000.0,11.6654088050314,3.232816692709776,1188.64526574115,,,3.27638215066288,-7.4979000974256,0.459517275146676,,,,0.32250416471370963,0.32250416471370963,0.5254600473132424,0.46398737652692573,3.0433073846047796,1.3442516028149825,,,,0.18907939669132767,-0.11914210184859667,0.034968647421365504,0.13897779384648795,,0.13897779384648795,4,3,True,0.5060660146942787,0.4601755521991364,83.47289554869987,"equal_weight(value,momentum,low_risk)"
hk,0058.HK,,,,212198000.0,-70.2161016949152,0.2255086849940559,152.655116119483,,,27.2313065136594,62.0887599620582,1.0499453581892,,,,0.41794241512070707,0.41794241512070707,-0.8575591737404942,-0.7716142757505282,0.1327380538782134,-0.498811798537603,,,,0.8715021180045888,1.1403657858727334,1.005933951938661,-1.051733442245101,,-1.051733442245101,4,3,True,-0.1815370962813477,-0.03166721843083398,35.345967386513884,"equal_weight(value,momentum,low_risk)"
hk,0059.HK,,,,20525718000.0,,,,,,7.82314111327067,-1.09838375196449,1.98250884749465,,,,-0.14288097085799098,-0.14288097085799098,,,,,,,,0.31860648587768386,-0.0033118362801698403,0.157647324798757,-2.1178934010041623,,-2.1178934010041623,3,2,False,,-0.7010423490211322,,"equal_weight(value,momentum,low_risk)"
hk,0060.HK,,,,502304000.0,-16.746511627907,4.62598341035421,262.85556615492,,,-3.40843608602835,-11.4006354444682,-0.01783084614926,,,,0.4099330583370115,0.4099330583370115,0.045568655155438516,1.0363926951051694,0.6100262887455319,0.5639958796687133,,,,-0.0013562641957560197,-0.18978101380509993,-0.09556863900042797,1.1016416438201442,,1.1016416438201442,4,3,True,0.5233562948294765,0.49500048570636024,84.22212428382548,"equal_weight(value,momentum,low_risk)"
hk,0061.HK,,,,57579000.0,1912.03333333333,,22.0806910022283,,,-28.3453809057379,-46.4707747111148,0.6742421001361,,,,0.4222111952787811,0.4222111952787811,0.7713134792988371,,-0.4327917317350821,0.16926087378187749,,,,-0.7117545725866616,-0.8245451624518199,-0.7681498675192407,-0.2940559136038618,,-0.2940559136038618,4,3,True,-0.297648302447075,-0.117683428015611,28.294402820625823,"equal_weight(value,momentum,low_risk)"
hk,0062.HK,,,,22727325000.0,8.06652631578947,3.381795839815425,122.902331479082,,,-2.3371164147106,2.83148179431507,0.314752551494039,,,,-0.2036637742487575,-0.2036637742487575,0.4646731416181093,0.5251978943210269,0.0038760205667524596,0.3312490188352963,,,,0.029163259657402782,0.06781812812669089,0.048490693892046834,0.43092356674170096,,0.43092356674170096,4,3,True,0.270221093156348,0.15174987630507164,69.59012780960776,"equal_weight(value,momentum,low_risk)"
hk,0063.HK,,,,1049023000.0,4.1025641025641,2.026987254176133,23.3161469201637,,,-29.9149582763741,-36.7678191201084,0.058135175923902,,,,0.3948390322519761,0.3948390322519761,0.3977198587713673,-0.03144735872278193,-0.427440859083127,-0.020389453011513885,,,,-0.756468354369076,-0.648923152563205,-0.7026957534661404,0.9484416205800894,,0.9484416205800894,4,3,True,0.07511880470081171,0.1550488615886028,54.60555310709564,"equal_weight(value,momentum,low_risk)"
hk,0064.HK,,,,4560124000.0,2.27862796833773,2.8390439264967906,2230.43923394884,,,34.9574415258818,22.9763517820968,0.188263297516385,,,,0.2979032204707982,0.2979032204707982,0.3669126751201673,0.302199398938226,3.0433073846047796,1.2374731528877243,,,,1.0916025867173582,0.4324371890938771,0.7620198879056177,0.6860133571526154,,0.6860133571526154,4,3,True,0.8951687993153191,0.7458524046041889,94.40282062582635,"equal_weight(value,momentum,low_risk)"
hk,0065.HK,,,,161598000.0,-119.56,2.2302145393078057,2037.38419401903,,,-24.1868539047316,-49.4253098731637,1.06179818716123,,,,0.41933939916534935,0.41933939916534935,-1.6910020277007627,0.05205189331668293,3.0433073846047796,0.46811908340689995,,,,-0.5932873518316216,-0.8780217963062054,-0.7356545740689135,-1.0756369404725925,,-1.0756369404725925,4,3,True,-0.44772414371153535,-0.23095825799231418,20.493609519612164,"equal_weight(value,momentum,low_risk)"
hk,0066.HK,,,,354696000000.0,7.20051829268293,0.941426487733097,21.369661821921,,,4.45561675230097,17.4895086634464,0.496388544235094,,,,-3.6671538187952004,-3.6671538187952004,0.45004583767329653,-0.4774677441383185,-0.43587126418979444,-0.1544310568849388,,,,0.22267317781633558,0.33312616912651144,0.2778996734714235,0.06461982264989469,,0.06461982264989469,4,3,True,0.06269614641212647,-0.8697663448897052,53.37152930806523,"equal_weight(value,momentum,low_risk)"
hk,0068.HK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,False,,,,"equal_weight(value,momentum,low_risk)"
hk,0069.HK,,,,12175566000.0,6.11490167901235,2.8753958262668156,30.7994651540647,,,-9.81663657397198,-14.2992350732065,0.647943996559522,,,,0.08765320136212633,0.08765320136212633,0.43170923598832084,0.3171351711650904,-0.39502992292396905,0.11793816140981407,,,,-0.18391169828673756,-0.24224522307482543,-0.2130784606807815,-0.24102075434251516,,-0.24102075434251516,4,3,True,-0.11205368453782753,-0.06212696306283907,40.19391802556192,"equal_weight(value,momentum,low_risk)"
hk,0070.HK,,,,1110682000.0,,,,,,3.33051023355104,-35.0075093227195,0.458605751832447,,,,0.3931367271292765,0.3931367271292765,,,,,,,,0.19062138584830732,-0.6170618148765101,-0.2132202145141014,0.140816055073188,,0.140816055073188,3,2,False,,0.10691085589612104,,"equal_weight(value,momentum,low_risk)"
hk,0071.HK,,,,16310240000.0,9.7656374501992,3.061103157952609,917.016011538202,,,-1.9789626242994,-0.099377527236866,0.315018930795987,,,,-0.02649845096588415,-0.02649845096588415,0.49337196926854215,0.3934360639510262,3.0433073846047796,1.310038472608116,,,,0.03936626763177223,0.014770023358611105,0.027068145495191667,0.4303863618949105,,0.4303863618949105,4,3,True,0.5891643266660728,0.4352486322580835,86.9105332745703,"equal_weight(value,momentum,low_risk)"
